riscv32-unknown-elf-gcc -c -Og -march=rv32i -mabi=ilp32 -static   bmpresize.s -o bmpresize.o
riscv32-unknown-elf-gcc -T./link.ld -nostdlib -nostartfiles -o bmpresize bmpresize-main.o bmpresize.o bmpresize-test.o  
../pyrisc/sim/snurisc.py       -l 4 bmpresize
Loading file bmpresize
0 0x80000000: lui    sp, 0x80018000         # R[2] <- 0x80018000, pc_next=0x80000004
2654 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
2655 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x00000000, pc_next=0x8000027c
2656 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000004, pc_next=0x80000280
2657 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
2658 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
2659 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000000, pc_next=0x8000028c
2660 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
2661 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
2662 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
2663 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000001, pc_next=0x8000029c
2664 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000001, pc_next=0x800002a0
2665 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000001, pc_next=0x800002a4
2666 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
2667 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000001, pc_next=0x800002ac
2668 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x800002b0
2669 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x800002b4
2670 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
2671 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
2672 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
2673 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
2674 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
2675 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000001, pc_next=0x800002cc
2676 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
2677 0x800002d0: add    a1, a1, t4             # R[11] <- 0x8001003c, pc_next=0x800002d4
2678 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
2679 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
2680 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000002, pc_next=0x800002e0
2681 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000010, pc_next=0x800002e4
2682 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x03040000, pc_next=0x800002e8
2683 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
2684 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000003, pc_next=0x800002f0
2685 0x800002f0: add    t0, t0, a1             # R[5] <- 0x00000003, pc_next=0x800002f4
2686 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000004, pc_next=0x800002f8
2687 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
2688 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000001, pc_next=0x80000300
2689 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
2690 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
2691 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000003, pc_next=0x8000030c
2692 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x18000023c
2693 0x8000023c: bge    a4, t3, 0x80000310     # R[20] <- 0x80000240, pc_next=0x80000240
2694 0x80000240: nop                           # pc_next=0x80000244
2695 0x80000244: lw     t1, 4(sp)              # R[6] <- 0x00000000, pc_next=0x80000248
2696 0x80000248: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x8000024c
2697 0x8000024c: sw     t0, 8(sp)              # pc_next=0x80000250
2698 0x80000250: sw     t2, 4(sp)              # pc_next=0x80000254
2699 0x80000254: sw     t3, 0(sp)              # pc_next=0x80000258
2700 0x80000258: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000025c
2701 0x8000025c: addi   t2, a3, 0              # R[7] <- 0x00000002, pc_next=0x80000260
2702 0x80000260: addi   t3, zero, 0            # R[28] <- 0x00000000, pc_next=0x80000264
2703 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2704 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2705 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000270
2706 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x180000264
2707 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2708 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2709 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000002, pc_next=0x80000270
2710 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x80000274
2711 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
2712 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x00000003, pc_next=0x8000027c
2713 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000004, pc_next=0x80000280
2714 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
2715 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
2716 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000003, pc_next=0x8000028c
2717 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
2718 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
2719 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
2720 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000001, pc_next=0x8000029c
2721 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000004, pc_next=0x800002a0
2722 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000001, pc_next=0x800002a4
2723 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
2724 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000004, pc_next=0x800002ac
2725 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000001, pc_next=0x800002b0
2726 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000004, pc_next=0x800002b4
2727 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
2728 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
2729 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
2730 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
2731 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
2732 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000000, pc_next=0x800002cc
2733 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
2734 0x800002d0: add    a1, a1, t4             # R[11] <- 0x80010040, pc_next=0x800002d4
2735 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
2736 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
2737 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000003, pc_next=0x800002e0
2738 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000018, pc_next=0x800002e4
2739 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x04000000, pc_next=0x800002e8
2740 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
2741 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000004, pc_next=0x800002f0
2742 0x800002f0: add    t0, t0, a1             # R[5] <- 0x00000007, pc_next=0x800002f4
2743 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000004, pc_next=0x800002f8
2744 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
2745 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000001, pc_next=0x80000300
2746 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
2747 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
2748 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000006, pc_next=0x8000030c
2749 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x80000310
2750 0x80000310: nop                           # pc_next=0x80000314
2751 0x80000314: addi   a3, a3, 1              # R[13] <- 0x00000003, pc_next=0x80000318
2752 0x80000318: blt    a3, t2, 0x800001e4     # R[13] <- 0x8000031c, pc_next=0x1800001e4
2753 0x800001e4: bge    a3, t2, 0x8000031c     # R[24] <- 0x800001e8, pc_next=0x800001e8
2754 0x800001e8: lw     a4, 16(sp)             # R[14] <- 0x00000002, pc_next=0x800001ec
2755 0x800001ec: addi   t3, a4, 0              # R[28] <- 0x00000002, pc_next=0x800001f0
2756 0x800001f0: slli   t3, t3, 1              # R[28] <- 0x00000004, pc_next=0x800001f4
2757 0x800001f4: add    t3, t3, a4             # R[28] <- 0x00000006, pc_next=0x800001f8
2758 0x800001f8: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x800001fc
2759 0x800001fc: sw     t0, 8(sp)              # pc_next=0x80000200
2760 0x80000200: sw     t1, 4(sp)              # pc_next=0x80000204
2761 0x80000204: sw     t2, 0(sp)              # pc_next=0x80000208
2762 0x80000208: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000020c
2763 0x8000020c: addi   t1, a1, 0              # R[6] <- 0x00000000, pc_next=0x80000210
2764 0x80000210: addi   t2, zero, 0            # R[7] <- 0x00000000, pc_next=0x80000214
2765 0x80000214: bge    t0, t1, 0x80000224     # R[16] <- 0x80000218, pc_next=0x80000224
2766 0x80000224: addi   a4, t2, 0              # R[14] <- 0x00000000, pc_next=0x80000228
2767 0x80000228: lw     t0, 8(sp)              # R[5] <- 0x00000007, pc_next=0x8000022c
2768 0x8000022c: lw     t1, 4(sp)              # R[6] <- 0x00000004, pc_next=0x80000230
2769 0x80000230: lw     t2, 0(sp)              # R[7] <- 0x00000004, pc_next=0x80000234
2770 0x80000234: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000238
2771 0x80000238: add    t3, t3, a4             # R[28] <- 0x00000006, pc_next=0x8000023c
2772 0x8000023c: bge    a4, t3, 0x80000310     # R[20] <- 0x80000240, pc_next=0x80000240
2773 0x80000240: nop                           # pc_next=0x80000244
2774 0x80000244: lw     t1, 4(sp)              # R[6] <- 0x00000000, pc_next=0x80000248
2775 0x80000248: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x8000024c
2776 0x8000024c: sw     t0, 8(sp)              # pc_next=0x80000250
2777 0x80000250: sw     t2, 4(sp)              # pc_next=0x80000254
2778 0x80000254: sw     t3, 0(sp)              # pc_next=0x80000258
2779 0x80000258: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000025c
2780 0x8000025c: addi   t2, a3, 0              # R[7] <- 0x00000003, pc_next=0x80000260
2781 0x80000260: addi   t3, zero, 0            # R[28] <- 0x00000000, pc_next=0x80000264
2782 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2783 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2784 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000270
2785 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x180000264
2786 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2787 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2788 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000002, pc_next=0x80000270
2789 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x180000264
2790 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2791 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2792 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000003, pc_next=0x80000270
2793 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x80000274
2794 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
2795 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x00000007, pc_next=0x8000027c
2796 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000004, pc_next=0x80000280
2797 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
2798 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
2799 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000000, pc_next=0x8000028c
2800 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
2801 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
2802 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
2803 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000001, pc_next=0x8000029c
2804 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000001, pc_next=0x800002a0
2805 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000001, pc_next=0x800002a4
2806 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
2807 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000001, pc_next=0x800002ac
2808 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x800002b0
2809 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x800002b4
2810 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
2811 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
2812 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
2813 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
2814 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
2815 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000001, pc_next=0x800002cc
2816 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
2817 0x800002d0: add    a1, a1, t4             # R[11] <- 0x8001003c, pc_next=0x800002d4
2818 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
2819 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
2820 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000002, pc_next=0x800002e0
2821 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000010, pc_next=0x800002e4
2822 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x03040000, pc_next=0x800002e8
2823 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
2824 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000003, pc_next=0x800002f0
2825 0x800002f0: add    t0, t0, a1             # R[5] <- 0x0000000a, pc_next=0x800002f4
2826 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000004, pc_next=0x800002f8
2827 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
2828 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000001, pc_next=0x80000300
2829 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
2830 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
2831 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000003, pc_next=0x8000030c
2832 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x18000023c
2833 0x8000023c: bge    a4, t3, 0x80000310     # R[20] <- 0x80000240, pc_next=0x80000240
2834 0x80000240: nop                           # pc_next=0x80000244
2835 0x80000244: lw     t1, 4(sp)              # R[6] <- 0x00000000, pc_next=0x80000248
2836 0x80000248: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x8000024c
2837 0x8000024c: sw     t0, 8(sp)              # pc_next=0x80000250
2838 0x80000250: sw     t2, 4(sp)              # pc_next=0x80000254
2839 0x80000254: sw     t3, 0(sp)              # pc_next=0x80000258
2840 0x80000258: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000025c
2841 0x8000025c: addi   t2, a3, 0              # R[7] <- 0x00000003, pc_next=0x80000260
2842 0x80000260: addi   t3, zero, 0            # R[28] <- 0x00000000, pc_next=0x80000264
2843 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2844 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2845 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000270
2846 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x180000264
2847 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2848 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2849 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000002, pc_next=0x80000270
2850 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x180000264
2851 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
2852 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
2853 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000003, pc_next=0x80000270
2854 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x80000274
2855 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
2856 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x0000000a, pc_next=0x8000027c
2857 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000004, pc_next=0x80000280
2858 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
2859 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
2860 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000003, pc_next=0x8000028c
2861 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
2862 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
2863 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
2864 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000001, pc_next=0x8000029c
2865 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000004, pc_next=0x800002a0
2866 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000001, pc_next=0x800002a4
2867 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
2868 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000004, pc_next=0x800002ac
2869 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000001, pc_next=0x800002b0
2870 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000004, pc_next=0x800002b4
2871 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
2872 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
2873 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
2874 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
2875 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
2876 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000000, pc_next=0x800002cc
2877 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
2878 0x800002d0: add    a1, a1, t4             # R[11] <- 0x80010040, pc_next=0x800002d4
2879 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
2880 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
2881 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000003, pc_next=0x800002e0
2882 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000018, pc_next=0x800002e4
2883 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x04000000, pc_next=0x800002e8
2884 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
2885 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000004, pc_next=0x800002f0
2886 0x800002f0: add    t0, t0, a1             # R[5] <- 0x0000000e, pc_next=0x800002f4
2887 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000004, pc_next=0x800002f8
2888 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
2889 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000001, pc_next=0x80000300
2890 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
2891 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
2892 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000006, pc_next=0x8000030c
2893 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x80000310
2894 0x80000310: nop                           # pc_next=0x80000314
2895 0x80000314: addi   a3, a3, 1              # R[13] <- 0x00000004, pc_next=0x80000318
2896 0x80000318: blt    a3, t2, 0x800001e4     # R[13] <- 0x8000031c, pc_next=0x8000031c
2897 0x8000031c: lw     t4, 24(sp)             # R[29] <- 0x00000001, pc_next=0x80000320
2898 0x80000320: slli   t4, t4, 1              # R[29] <- 0x00000002, pc_next=0x80000324
2899 0x80000324: srl    t0, t0, t4             # R[5] <- 0x00000003, pc_next=0x80000328
2900 0x80000328: lw     t1, 0(sp)              # R[6] <- 0x00000004, pc_next=0x8000032c
2901 0x8000032c: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x80000330
2902 0x80000330: sw     t0, 8(sp)              # pc_next=0x80000334
2903 0x80000334: sw     t2, 4(sp)              # pc_next=0x80000338
2904 0x80000338: sw     t4, 0(sp)              # pc_next=0x8000033c
2905 0x8000033c: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x80000340
2906 0x80000340: addi   t2, a0, 0              # R[7] <- 0x00000001, pc_next=0x80000344
2907 0x80000344: addi   t4, zero, 0            # R[29] <- 0x00000000, pc_next=0x80000348
2908 0x80000348: bge    t0, t2, 0x80000358     # R[16] <- 0x8000034c, pc_next=0x8000034c
2909 0x8000034c: add    t4, t4, t1             # R[29] <- 0x00000004, pc_next=0x80000350
2910 0x80000350: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000354
2911 0x80000354: blt    t0, t2, 0x80000348     # R[21] <- 0x80000358, pc_next=0x80000358
2912 0x80000358: addi   t1, t4, 0              # R[6] <- 0x00000004, pc_next=0x8000035c
2913 0x8000035c: lw     t0, 8(sp)              # R[5] <- 0x00000003, pc_next=0x80000360
2914 0x80000360: lw     t2, 4(sp)              # R[7] <- 0x00000004, pc_next=0x80000364
2915 0x80000364: lw     t4, 0(sp)              # R[29] <- 0x00000002, pc_next=0x80000368
2916 0x80000368: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x8000036c
2917 0x8000036c: add    t1, t1, a1             # R[6] <- 0x00000004, pc_next=0x80000370
2918 0x80000370: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000374
2919 0x80000374: sw     a0, 0(sp)              # pc_next=0x80000378
2920 0x80000378: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x8000037c
2921 0x8000037c: sub    a0, a0, a2             # R[10] <- 0x00000001, pc_next=0x80000380
2922 0x80000380: add    t1, t1, a0             # R[6] <- 0x00000005, pc_next=0x80000384
2923 0x80000384: lw     a0, 0(sp)              # R[10] <- 0x00000001, pc_next=0x80000388
2924 0x80000388: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x8000038c
2925 0x8000038c: addi   t4, t1, 0              # R[29] <- 0x00000005, pc_next=0x80000390
2926 0x80000390: srli   t4, t4, 2              # R[29] <- 0x00000001, pc_next=0x80000394
2927 0x80000394: slli   t4, t4, 2              # R[29] <- 0x00000004, pc_next=0x80000398
2928 0x80000398: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x8000039c
2929 0x8000039c: sw     t2, 12(sp)             # pc_next=0x800003a0
2930 0x800003a0: sw     t3, 8(sp)              # pc_next=0x800003a4
2931 0x800003a4: sw     a0, 4(sp)              # pc_next=0x800003a8
2932 0x800003a8: sw     a1, 0(sp)              # pc_next=0x800003ac
2933 0x800003ac: sub    a0, t1, t4             # R[10] <- 0x00000001, pc_next=0x800003b0
2934 0x800003b0: lw     a1, 36(sp)             # R[11] <- 0x80018000, pc_next=0x800003b4
2935 0x800003b4: add    a1, a1, t4             # R[11] <- 0x80018004, pc_next=0x800003b8
2936 0x800003b8: lw     t2, 0(a1)              # R[7] <- 0x00000202, pc_next=0x800003bc
2937 0x800003bc: slli   t1, a0, 3              # R[6] <- 0x00000008, pc_next=0x800003c0
2938 0x800003c0: sll    t0, t0, t1             # R[5] <- 0x00000300, pc_next=0x800003c4
2939 0x800003c4: addi   sp, sp, -12            # R[2] <- 0x80017fb8, pc_next=0x800003c8
2940 0x800003c8: sw     a1, 8(sp)              # pc_next=0x800003cc
2941 0x800003cc: sw     a3, 4(sp)              # pc_next=0x800003d0
2942 0x800003d0: sw     a4, 0(sp)              # pc_next=0x800003d4
2943 0x800003d4: beq    a0, zero, 0x800003ec   # R[24] <- 0x800003d8, pc_next=0x800003d8
2944 0x800003d8: addi   a1, zero, 1            # R[11] <- 0x00000001, pc_next=0x800003dc
2945 0x800003dc: beq    a0, a1, 0x800003f4     # R[24] <- 0x800003e0, pc_next=0x800003f4
2946 0x800003f4: lui    a3, 0xffff0000         # R[13] <- 0xffff0000, pc_next=0x800003f8
2947 0x800003f8: addi   a3, a3, 255            # R[13] <- 0xffff00ff, pc_next=0x800003fc
2948 0x800003fc: jal    zero, 0x80000418       # pc_next=0x80000418
2949 0x80000418: and    t2, t2, a3             # R[7] <- 0x00000002, pc_next=0x8000041c
2950 0x8000041c: lw     a1, 8(sp)              # R[11] <- 0x80018004, pc_next=0x80000420
2951 0x80000420: lw     a3, 4(sp)              # R[13] <- 0x00000004, pc_next=0x80000424
2952 0x80000424: lw     a4, 0(sp)              # R[14] <- 0x00000006, pc_next=0x80000428
2953 0x80000428: addi   sp, sp, 12             # R[2] <- 0x80017fc4, pc_next=0x8000042c
